,course,rating,students,level,university,skills
705,TensorFlow 2 for Deep Learning,4.9,30.0,Intermediate,Imperial College London,Python
706,"Sequences, Time Series and Prediction",4.7,91.0,Intermediate,DeepLearning.AI,Python
707,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,4.7,Intermediate,Google Cloud,Python
708,Analyze Datasets and Train ML Models using AutoML,4.5,14.0,Advanced,DeepLearning.AI,Python
709,程序设计与算法,4.8,93.0,Beginner,Peking University,Python
710,Mastering Software Development in R,4.3,69.0,Beginner,Johns Hopkins University,Python
711,Machine Learning and Reinforcement Learning in Finance,3.7,41.0,Intermediate,New York University,Python
712,Natural Language Processing with Probabilistic Models,4.7,43.0,Intermediate,DeepLearning.AI,Python
713,Exploratory Data Analysis for Machine Learning,4.6,28.0,Intermediate,IBM,Python
714,Машинное обучение: от статистики до нейросетей,4.4,6.1,Intermediate,HSE University,Python
715,IBM AI Enterprise Workflow,4.3,9.7,Advanced,IBM,Python
716,Математика для анализа данных,4.4,4.9,Beginner,HSE University,Python
717,Mathematics for Data Science,4.4,67.0,Beginner,HSE University,Python
718,Fundamentals of Computing,4.8,250.0,Beginner,Rice University,Python
719,"Penetration Testing, Incident Response and Forensics",4.6,30.0,Beginner,IBM,Python
720,"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,17.0,Intermediate,DeepLearning.AI,Python
721,Natural Language Processing with Sequence Models,4.5,37.0,Intermediate,DeepLearning.AI,Python
722,Accounting Data Analytics,4.7,29.0,Intermediate,University of Illinois at Urbana-Champaign,Python
723,Advanced Computer Vision with TensorFlow,4.8,16.0,Intermediate,DeepLearning.AI,Python
724,Psicología,4.8,24.0,Beginner,Universidad de Palermo,Python
725,Analítica de Datos en Finanzas,4.9,,Intermediate,Universidad de los Andes,Python
726,Computational Neuroscience,4.6,95.0,Beginner,University of Washington,Python
727,AI for Scientific Research,3.3,1.7,Beginner,LearnQuest,Python
728,Custom and Distributed Training with TensorFlow,4.8,9.1,Intermediate,DeepLearning.AI,Python
729,Serverless Data Processing with Dataflow,4.1,3.8,Intermediate,Google Cloud,Python
730,Data-driven Astronomy,4.8,26.0,Intermediate,The University of Sydney,Python
731,Ciencia de Datos Aplicada,4.6,3.5,Beginner,IBM,Python
732,Introduction to Big Data with Spark and Hadoop,4.4,6.5,Beginner,IBM,Python
733,AI for Medical Prognosis,4.7,19.0,Intermediate,DeepLearning.AI,Python
734,Deep Neural Networks with PyTorch,4.4,32.0,Intermediate,IBM,Python
735,"Foundations of Sports Analytics: Data, Representation, and Models in Sports",4.5,7.4,Mixed,University of Michigan,Python
736,Introduction to Deep Learning & Neural Networks with Keras,4.7,23.0,Intermediate,IBM,Python
737,Bases de Inteligencia Artificial para Todos,4.7,8.0,Beginner,IBM,Python
738,Mental Health and Resilience for Healthcare Workers,4.8,3.6,Beginner,University of Toronto,Python
739,Machine Learning for Supply Chains,3.3,1.7,Intermediate,LearnQuest,Python
740,Algorithms for DNA Sequencing,4.7,32.0,Mixed,Johns Hopkins University,Python
741,Sentiment Analysis with Deep Learning using BERT,4.5,12.0,Intermediate,Coursera Project Network,Python
742,Hands-on Machine Learning with Google Cloud Labs,3.8,3.0,Intermediate,Google Cloud,Python
743,SAS Statistical Business Analyst,4.6,6.0,Intermediate,SAS,Python
744,State Estimation and Localization for Self-Driving Cars,4.7,38.0,Advanced,University of Toronto,Python
745,Data Science in Stratified Healthcare and Precision Medicine,4.6,17.0,Intermediate,The University of Edinburgh,Python
746,IBM Data Analyst Capstone Project,4.6,14.0,Intermediate,IBM,Python
747,Generative Deep Learning with TensorFlow,4.8,7.3,Intermediate,DeepLearning.AI,Python
748,Detecting COVID-19 with Chest X-Ray using PyTorch,4.5,9.9,Intermediate,Coursera Project Network,Python
749,"Data Engineer, Big Data and ML on Google Cloud en Français",4.4,2.3,Intermediate,Google Cloud,Python
750,Data Science and Analysis Tools - from Jupyter to R Markdown,3.2,3.4,Beginner,Codio,Python
751,Kinematics: Describing the Motions of Spacecraft,4.9,19.0,Advanced,University of Colorado Boulder,Python
752,Data Analytics Foundations for Accountancy I,4.1,7.4,Mixed,University of Illinois at Urbana-Champaign,Python
753,Machine Learning with TensorFlow on Google Cloud en Español,4.6,9.6,Intermediate,Google Cloud,Python
754,"Modern Robotics, Course 1: Foundations of Robot Motion",4.7,39.0,Intermediate,Northwestern University,Python
755,Ciencia de datos,4.5,,Beginner,Universidad de los Andes,Python
756,Data and Statistics Foundation for Investment Professionals,4.8,,Beginner,CFA Institute,Python
757,SQL for Data Science Capstone Project,4.2,20.0,Intermediate,"University of California, Davis",Python
758,Django Features and Libraries,4.8,18.0,Intermediate,University of Michigan,Python
759,More on Change and Sustainability,4.8,3.9,Beginner,University of Colorado System,Python
760,Browser-based Models with TensorFlow.js,4.7,32.0,Intermediate,DeepLearning.AI,Python
761,Facial Expression Recognition with Keras,4.5,21.0,Intermediate,Coursera Project Network,Python
762,Data Analysis Using Pyspark,4.4,7.0,Intermediate,Coursera Project Network,Python
763,Applied AI with DeepLearning,4.4,48.0,Advanced,IBM,Python
764,Simulation and modeling of natural processes,4.2,32.0,Mixed,University of Geneva,Python
765,Data Engineering and Machine Learning using Spark,3.6,3.1,Beginner,IBM,Python
766,파이썬 단기집중과정,4.8,,Beginner,Google,Python
767,Create Machine Learning Models in Microsoft Azure,4.7,2.3,Intermediate,Microsoft,Python
768,Deploy Machine Learning Model into AWS Cloud Servers,4.3,,Intermediate,Coursera Project Network,Python
769,The R Programming Environment,4.3,48.0,Intermediate,Johns Hopkins University,Python
770,Machine Learning,4.9,4700.0,Mixed,Stanford University,Machine Learning
771,IBM Machine Learning,4.6,37.0,Intermediate,IBM,Machine Learning
772,Machine Learning,4.6,430.0,Intermediate,University of Washington,Machine Learning
773,Deep Learning,4.8,1200.0,Intermediate,DeepLearning.AI,Machine Learning
774,Mathematics for Machine Learning,4.6,300.0,Beginner,Imperial College London,Machine Learning
775,Machine Learning for All,4.7,110.0,Beginner,University of London,Machine Learning
776,Applied Data Science with Python,4.5,800.0,Intermediate,University of Michigan,Machine Learning
777,Machine Learning Engineering for Production (MLOps),4.7,47.0,Advanced,DeepLearning.AI,Machine Learning
778,Advanced Machine Learning,4.4,350.0,Advanced,HSE University,Machine Learning
779,Google Data Analytics,4.8,740.0,Beginner,Google,Machine Learning
780,Deep Learning for Healthcare,,,Advanced,University of Illinois at Urbana-Champaign,Machine Learning
781,Introduction to Machine Learning: Supervised Learning,,,Intermediate,University of Colorado Boulder,Machine Learning
782,IBM Data Science,4.6,1000.0,Beginner,IBM,Machine Learning
783,Preparing for Google Cloud Certification: Machine Learning Engineer,4.6,350.0,Intermediate,Google Cloud,Machine Learning
784,IBM Introduction to Machine Learning,4.6,32.0,Intermediate,IBM,Machine Learning
785,Data Science,4.5,1200.0,Beginner,Johns Hopkins University,Machine Learning
786,Advanced Machine Learning on Google Cloud,4.4,69.0,Advanced,Google Cloud,Machine Learning
787,DeepLearning.AI TensorFlow Developer,4.7,330.0,Intermediate,DeepLearning.AI,Machine Learning
788,IBM AI Engineering,4.6,300.0,Intermediate,IBM,Machine Learning
789,Generative Adversarial Networks (GANs),4.7,40.0,Intermediate,DeepLearning.AI,Machine Learning
790,AI Product Management,4.5,4.9,Beginner,Duke University,Machine Learning
791,Bachelor of Science in Computer Science,,,,University of London,Machine Learning
792,Machine Learning for Telecom Customers Churn Prediction,4.5,,Beginner,Coursera Project Network,Machine Learning
793,IBM Data Analyst,4.6,720.0,Beginner,IBM,Machine Learning
794,Applied Machine Learning in Python,4.6,250.0,Intermediate,University of Michigan,Machine Learning
795,Unsupervised Machine Learning for Customer Market Segmentation,4.8,9.8,Beginner,Coursera Project Network,Machine Learning
796,Introduction to Machine Learning,4.7,160.0,Intermediate,Duke University,Machine Learning
797,Machine Learning with Python,4.7,250.0,Intermediate,IBM,Machine Learning
798,Post Graduate Certificate in Advanced Machine Learning & AI,,,,IIT Roorkee,Machine Learning
799,Fake News Detection with Machine Learning,4.6,8.8,Beginner,Coursera Project Network,Machine Learning
800,Master of Computer and Information Technology,,,,University of Pennsylvania,Machine Learning
801,Google Cloud Digital Leader Training,4.8,37.0,Beginner,Google Cloud,Machine Learning
802,First Principles of Computer Vision,4.8,3.0,Beginner,Columbia University,Machine Learning
803,Introduction to Machine Learning: Language Processing,3.9,2.8,Beginner,Google Cloud,Machine Learning
804,Breast Cancer Prediction Using Machine Learning,4.3,,Intermediate,Coursera Project Network,Machine Learning
805,Introduction to Statistics,4.6,100.0,Beginner,Stanford University,Machine Learning
806,Google IT Automation with Python,4.7,600.0,Beginner,Google,Machine Learning
807,Машинное обучение и анализ данных,4.7,110.0,Intermediate,Moscow Institute of Physics and Technology,Machine Learning
808,Reinforcement Learning,4.7,64.0,Intermediate,University of Alberta,Machine Learning
809,Practical Data Science with MATLAB,4.7,39.0,Beginner,MathWorks,Machine Learning
810,SAS Statistical Business Analyst,4.6,6.0,Intermediate,SAS,Machine Learning
811,Mathematics for Data Science,4.4,67.0,Beginner,HSE University,Machine Learning
812,Python 3 Programming,4.7,350.0,Beginner,University of Michigan,Machine Learning
813,Facebook Marketing Analytics,4.7,16.0,Beginner,Meta,Machine Learning
814,Data Science at Scale,4.2,83.0,Intermediate,University of Washington,Machine Learning
815,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280.0,Intermediate,DeepLearning.AI,Machine Learning
816,Hands-on Machine Learning with Google Cloud Labs,3.8,3.0,Intermediate,Google Cloud,Machine Learning
817,Hands-on Foundations for Data Science and Machine Learning with Google Cloud Labs,4.3,4.6,Intermediate,Google Cloud,Machine Learning
818,Executive Data Science,4.5,230.0,Beginner,Johns Hopkins University,Machine Learning
819,"Data Engineering, Big Data, and Machine Learning on GCP",4.6,250.0,Intermediate,Google Cloud,Machine Learning
820,Introduction to Machine Learning in Production,4.8,44.0,Advanced,DeepLearning.AI,Machine Learning
821,Investment Management with Python and Machine Learning,4.6,52.0,Beginner,EDHEC Business School,Machine Learning
822,Machine Learning with TensorFlow on Google Cloud,4.5,120.0,Intermediate,Google Cloud,Machine Learning
823,Data Science: Statistics and Machine Learning,4.4,290.0,Intermediate,Johns Hopkins University,Machine Learning
824,Structuring Machine Learning Projects,4.8,370.0,Beginner,DeepLearning.AI,Machine Learning
825,Machine Learning Data Lifecycle in Production,4.4,17.0,Advanced,DeepLearning.AI,Machine Learning
826,Machine Learning for Trading,3.9,40.0,Intermediate,New York Institute of Finance,Machine Learning
827,Mathematics for Machine Learning: Linear Algebra,4.7,280.0,Beginner,Imperial College London,Machine Learning
828,Google Cloud Big Data and Machine Learning Fundamentals,4.7,240.0,Intermediate,Google Cloud,Machine Learning
829,Machine Learning and Reinforcement Learning in Finance,3.7,41.0,Intermediate,New York University,Machine Learning
830,Machine Learning Modeling Pipelines in Production,4.5,11.0,Advanced,DeepLearning.AI,Machine Learning
831,Exploratory Data Analysis for Machine Learning,4.6,28.0,Intermediate,IBM,Machine Learning
832,Machine Learning Foundations for Product Managers,4.6,4.2,Beginner,Duke University,Machine Learning
833,Machine Learning Rock Star – the End-to-End Practice,4.8,11.0,Beginner,SAS,Machine Learning
834,Deploying Machine Learning Models in Production,4.6,9.2,Advanced,DeepLearning.AI,Machine Learning
835,Fundamentals of Machine Learning for Healthcare,4.8,9.5,Beginner,Stanford University,Machine Learning
836,Getting Started with AWS Machine Learning,4.5,190.0,Intermediate,Amazon Web Services,Machine Learning
837,Mathematics for Machine Learning: Multivariate Calculus,4.7,100.0,Beginner,Imperial College London,Machine Learning
838,Supervised Machine Learning: Regression,4.7,9.8,Intermediate,IBM,Machine Learning
839,Introduction to Embedded Machine Learning,4.8,15.0,Intermediate,Edge Impulse,Machine Learning
840,Machine Learning for Supply Chains,3.3,1.7,Intermediate,LearnQuest,Machine Learning
841,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",4.8,9.2,Beginner,SAS,Machine Learning
842,"Introduction to Trading, Machine Learning & GCP",4.0,32.0,Intermediate,Google Cloud,Machine Learning
843,Computer Vision with Embedded Machine Learning,4.7,4.0,Intermediate,Edge Impulse,Machine Learning
844,Scalable Machine Learning on Big Data using Apache Spark,3.8,20.0,Intermediate,IBM,Machine Learning
845,Advanced Machine Learning and Signal Processing,4.5,39.0,Advanced,IBM,Machine Learning
846,機器學習基石上 (Machine Learning Foundations)---Mathematical Foundations,4.9,40.0,Beginner,National Taiwan University,Machine Learning
847,Machine Learning with TensorFlow on Google Cloud en Français,4.1,1.8,Intermediate,Google Cloud,Machine Learning
848,Supervised Machine Learning: Classification,4.9,7.8,Intermediate,IBM,Machine Learning
849,Machine Learning Foundations: A Case Study Approach,4.6,360.0,Mixed,University of Washington,Machine Learning
850,"Smart Analytics, Machine Learning, and AI on GCP",4.6,26.0,Intermediate,Google Cloud,Machine Learning
851,How Google does Machine Learning,4.6,110.0,Beginner,Google Cloud,Machine Learning
852,Mathematics for Machine Learning: PCA,4.0,65.0,Intermediate,Imperial College London,Machine Learning
853,Machine Learning with TensorFlow on Google Cloud en Español,4.6,9.6,Intermediate,Google Cloud,Machine Learning
854,Guided Tour of Machine Learning in Finance,3.8,28.0,Intermediate,New York University,Machine Learning
855,Using Machine Learning in Trading and Finance,4.0,16.0,Intermediate,New York Institute of Finance,Machine Learning
856,Managing Machine Learning Projects,4.4,,Beginner,Duke University,Machine Learning
857,Unsupervised Machine Learning,4.8,7.1,Intermediate,IBM,Machine Learning
858,Python and Machine Learning for Asset Management,3.1,13.0,Intermediate,EDHEC Business School,Machine Learning
859,Launching into Machine Learning,4.6,39.0,Beginner,Google Cloud,Machine Learning
860,Machine Learning Rapid Prototyping with IBM Watson Studio,,,Intermediate,IBM,Machine Learning
861,Data Engineering and Machine Learning using Spark,3.6,3.1,Beginner,IBM,Machine Learning
862,Create Machine Learning Models in Microsoft Azure,4.7,2.3,Intermediate,Microsoft,Machine Learning
863,Machine Learning Using SAS Viya,4.7,6.7,Intermediate,SAS,Machine Learning
864,Deploy Machine Learning Model into AWS Cloud Servers,4.3,,Intermediate,Coursera Project Network,Machine Learning
865,Google Cloud Big Data and Machine Learning Fundamentals 日本語版,4.5,4.5,Intermediate,Google Cloud,Machine Learning
866,MLOps (Machine Learning Operations) Fundamentals,4.0,24.0,Intermediate,Google Cloud,Machine Learning
867,Fundamentals of Machine Learning in Finance,3.8,17.0,Intermediate,New York University,Machine Learning
868,Production Machine Learning Systems,4.6,21.0,Advanced,Google Cloud,Machine Learning
869,Employee Attrition Prediction Using Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
870,Practical Machine Learning,4.5,140.0,Mixed,Johns Hopkins University,Machine Learning
871,Building Machine Learning Pipelines in PySpark MLlib,4.3,2.5,Intermediate,Coursera Project Network,Machine Learning
872,End-to-End Machine Learning with TensorFlow on GCP,4.5,54.0,Advanced,Google Cloud,Machine Learning
873,Microsoft Azure Machine Learning for Data Scientists,4.6,,Intermediate,Microsoft,Machine Learning
874,Build a Machine Learning Web App with Streamlit and Python,4.7,9.9,Intermediate,Coursera Project Network,Machine Learning
875,Machine Learning: Regression,4.8,150.0,Mixed,University of Washington,Machine Learning
876,Predictive Modeling and Machine Learning with MATLAB,4.8,11.0,Intermediate,MathWorks,Machine Learning
877,Microsoft Azure Machine Learning,4.7,3.3,Beginner,Microsoft,Machine Learning
878,Algoritmos de negociación basados en machine learning,,,Intermediate,Universidad de los Andes,Machine Learning
879,Machine Learning Aplicado ao Marketing,,,Beginner,Fundação Instituto de Administração,Machine Learning
880,Cloud Machine Learning Engineering and MLOps,4.5,1.7,Intermediate,Duke University,Machine Learning
881,Statistics for Machine Learning for Investment Professionals,,,Beginner,CFA Institute,Machine Learning
882,Python and Machine-Learning for Asset Management with Alternative Data Sets,4.4,11.0,Intermediate,EDHEC Business School,Machine Learning
883,Machine Learning Models in Science,4.0,,Intermediate,LearnQuest,Machine Learning
884,Art and Science of Machine Learning,4.6,23.0,Intermediate,Google Cloud,Machine Learning
885,Build and Operate Machine Learning Solutions with Azure,,,Intermediate,Microsoft,Machine Learning
886,Predictive Modelling with Azure Machine Learning Studio,4.5,9.5,Beginner,Coursera Project Network,Machine Learning
887,Fundamentals of Machine Learning for Supply Chain,3.9,,Beginner,LearnQuest,Machine Learning
888,Google Cloud Big Data and Machine Learning Fundamentals en Français,4.3,2.0,Intermediate,Google Cloud,Machine Learning
889,機器學習基石下 (Machine Learning Foundations)---Algorithmic Foundations,4.9,14.0,Intermediate,National Taiwan University,Machine Learning
890,Applying Machine Learning to your Data with GCP,4.7,16.0,Intermediate,Google Cloud,Machine Learning
891,Machine Learning With Big Data,4.6,63.0,Mixed,University of California San Diego,Machine Learning
892,Life Expectancy Prediction Using Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
893,Interpretable Machine Learning Applications: Part 1,4.0,,Beginner,Coursera Project Network,Machine Learning
894,Using R for Regression and Machine Learning in Investment,,,Intermediate,Sungkyunkwan University,Machine Learning
895,Interactive Machine Learning Dashboards using Plotly Dash,4.4,,Intermediate,Coursera Project Network,Machine Learning
896,Google Cloud Big Data and Machine Learning Fundamentals en Español,4.7,18.0,Intermediate,Google Cloud,Machine Learning
897,Explainable Machine Learning with LIME and H2O in R,4.7,2.0,Intermediate,Coursera Project Network,Machine Learning
898,Managing Machine Learning Projects with Google Cloud,4.6,110.0,Beginner,Google Cloud,Machine Learning
899,"Smart Analytics, Machine Learning, and AI on GCP 日本語版",4.6,,Intermediate,Google Cloud,Machine Learning
900,Practical Machine Learning on H2O,4.5,7.5,Intermediate,H2O,Machine Learning
901,Ensemble Methods in Machine Learning,4.2,,Intermediate,Coursera Project Network,Machine Learning
902,Intermediate Machine Learning: TensorFlow on Google Cloud,4.4,,Intermediate,Google Cloud,Machine Learning
903,Machine Learning: Classification,4.7,110.0,Mixed,University of Washington,Machine Learning
904,Machine Learning - Anomaly Detection via PyCaret,,,Intermediate,Coursera Project Network,Machine Learning
905,Machine Learning for Accounting with Python,4.5,6.6,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
906,Train Machine Learning Models,,,Intermediate,CertNexus,Machine Learning
907,Machine Learning for Kyphosis Disease Classification,,,Beginner,Coursera Project Network,Machine Learning
908,Machine Learning for Investment Professionals,,,Beginner,CFA Institute,Machine Learning
909,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership,4.9,3.4,Beginner,SAS,Machine Learning
910,How Google does Machine Learning en Español,4.6,6.2,Intermediate,Google Cloud,Machine Learning
911,"AI Workflow: Machine Learning, Visual Recognition and NLP",4.4,3.1,Advanced,IBM,Machine Learning
912,Data Science on Google Cloud: Machine Learning,2.3,,Advanced,Google Cloud,Machine Learning
913,Machine Learning: Clustering & Retrieval,4.7,88.0,Mixed,University of Washington,Machine Learning
914,Build your first Machine Learning Pipeline using Dataiku,4.6,,Beginner,Coursera Project Network,Machine Learning
915,Business Application of Machine Learning and Artificial Intelligence in Healthcare,4.2,5.7,Intermediate,Northeastern University,Machine Learning
916,Machine Learning for Data Analysis,4.2,42.0,Mixed,Wesleyan University,Machine Learning
917,Solve Business Problems with AI and Machine Learning,4.7,2.0,Intermediate,CertNexus,Machine Learning
918,Cervical Cancer Risk Prediction Using Machine Learning,4.7,,Beginner,Coursera Project Network,Machine Learning
919,Explaining machine learning models,,,Intermediate,Coursera Project Network,Machine Learning
920,Automated Machine Learning en Power BI Clasificación,4.9,,Intermediate,Coursera Project Network,Machine Learning
921,Visual Machine Learning with Yellowbrick,4.7,3.6,Intermediate,Coursera Project Network,Machine Learning
922,Diseñando modelos con Azure Machine Learning Studio,4.9,,Beginner,Coursera Project Network,Machine Learning
923,Google Cloud Platform Big Data and Machine Learning Fundamentals em Português Brasileiro,4.8,2.0,Intermediate,Google Cloud,Machine Learning
924,Naive Bayes 101: Resume Selection with Machine Learning,4.7,,Intermediate,Coursera Project Network,Machine Learning
925,Interpretable Machine Learning Applications: Part 2,,,Beginner,Coursera Project Network,Machine Learning
926,Machine Learning con Spark (MLlib) en Databricks,,,Advanced,Coursera Project Network,Machine Learning
927,Introduction to Machine Learning in Sports Analytics,,,Intermediate,University of Michigan,Machine Learning
928,Launching into Machine Learning en Español,4.7,3.0,Intermediate,Google Cloud,Machine Learning
929,How Google does Machine Learning en Français,4.3,,Intermediate,Google Cloud,Machine Learning
930,Launching into Machine Learning en Français,4.5,,Intermediate,Google Cloud,Machine Learning
931,Art and Science of Machine Learning en Français,,,Intermediate,Google Cloud,Machine Learning
932,Machine Learning Pipelines with Azure ML Studio,4.6,26.0,Beginner,Coursera Project Network,Machine Learning
933,Introduction to Applied Machine Learning,4.7,20.0,Intermediate,Alberta Machine Intelligence Institute,Machine Learning
934,Machine Learning Algorithms with R in Business Analytics,4.7,1.5,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
935,機器學習技法 (Machine Learning Techniques),4.9,3.8,Intermediate,National Taiwan University,Machine Learning
936,Machine Learning Algorithms: Supervised Learning Tip to Tail,4.7,14.0,Mixed,Alberta Machine Intelligence Institute,Machine Learning
937,Data for Machine Learning,4.4,6.5,Intermediate,Alberta Machine Intelligence Institute,Machine Learning
938,Project Planning and Machine Learning,4.7,6.0,Intermediate,University of Colorado Boulder,Machine Learning
939,Deploying Machine Learning Models,3.6,8.8,Mixed,University of California San Diego,Machine Learning
940,Follow a Machine Learning Workflow,,,Intermediate,CertNexus,Machine Learning
941,Optimizing Machine Learning Performance,4.6,5.5,Mixed,Alberta Machine Intelligence Institute,Machine Learning
942,"Machine Learning Under the Hood: The Technical Tips, Tricks, and Pitfalls",4.8,3.5,Beginner,SAS,Machine Learning
943,Titanic Survival Prediction Using Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
944,How Google does Machine Learning 日本語版,4.5,2.5,Intermediate,Google Cloud,Machine Learning
945,Machine Learning Basics,,,Mixed,Sungkyunkwan University,Machine Learning
946,Machine Learning e Data Mining in R,,,Intermediate,Università di Napoli Federico II,Machine Learning
947,"Smart Analytics, Machine Learning, and AI on GCP en Español",4.7,,Intermediate,Google Cloud,Machine Learning
948,Advanced Machine Learning: Machine Learning Infrastructure,,,Advanced,Google Cloud,Machine Learning
949,Automatic Machine Learning with H2O AutoML and Python,4.8,6.3,Intermediate,Coursera Project Network,Machine Learning
950,Machine Learning with H2O Flow,4.7,3.9,Intermediate,Coursera Project Network,Machine Learning
951,Curso Completo de Machine Learning en Microsoft Power BI,4.3,,Advanced,Coursera Project Network,Machine Learning
952,Medical Insurance Premium Prediction with Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
953,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",4.4,4.7,Intermediate,Coursera Project Network,Machine Learning
954,How Google does Machine Learning em Português Brasileiro,4.8,1.6,Intermediate,Google Cloud,Machine Learning
955,Automated Machine Learning en Microsoft Power BI,4.3,,Intermediate,Coursera Project Network,Machine Learning
956,"Smart Analytics, Machine Learning, and AI on GCP em Português Brasileiro",4.9,,Intermediate,Google Cloud,Machine Learning
957,Deploy a predictive machine learning model using IBM Cloud,,,Intermediate,Coursera Project Network,Machine Learning
958,Build a Machine Learning Image Classifier with Python,,,Intermediate,Coursera Project Network,Machine Learning
959,Machine Learning Algorithms,,,Mixed,Sungkyunkwan University,Machine Learning
960,Launching into Machine Learning 日本語版,4.4,,Intermediate,Google Cloud,Machine Learning
961,Serverless Machine Learning with Tensorflow on Google Cloud auf Deutsch,,,Intermediate,Google Cloud,Machine Learning
962,Applying Machine Learning to your Data with GCP 日本語版,,,Intermediate,Google Cloud,Machine Learning
963,Machine Learning con Python. Nivel intermedio,,,Beginner,Coursera Project Network,Machine Learning
964,Interpretable Machine Learning Applications: Part 4,,,Intermediate,Coursera Project Network,Machine Learning
965,Preparing Data for Machine Learning Models,,,Intermediate,Coursera Project Network,Machine Learning
966,"Machine Learning Interpretable: SHAP, PDP y permutacion",,,Intermediate,Coursera Project Network,Machine Learning
967,"Machine Learning para series temporales con ARIMA, SARIMA...",,,Intermediate,Coursera Project Network,Machine Learning
968,Machine Learning y Regresión con PySpark. Guía paso a paso,,,Beginner,Coursera Project Network,Machine Learning
969,Machine Learning con Azure Machine Learning Studio,,,Beginner,Coursera Project Network,Machine Learning
970,Evaluate Machine Learning Models with Yellowbrick,4.8,2.9,Intermediate,Coursera Project Network,Machine Learning
971,Generando modelos con Auto Machine Learning,4.4,,Intermediate,Coursera Project Network,Machine Learning
972,Serverless Machine Learning with Tensorflow on Google Cloud em Português Brasileiro,4.4,,Intermediate,Google Cloud,Machine Learning
973,Art and Science of Machine Learning em Português Brasileiro,4.6,,Intermediate,Google Cloud,Machine Learning
974,Interpretable machine learning applications: Part 3,,,Intermediate,Coursera Project Network,Machine Learning
975,Machine Learning con Python. Nivel Avanzado,,,Intermediate,Coursera Project Network,Machine Learning
976,Machine Learning Introduction for Everyone,,,Beginner,IBM,Machine Learning
977,Interpretable machine learning applications: Part 5,,,Beginner,Coursera Project Network,Machine Learning
978,Machine Learning Interpretable: interpretML y LIME,,,Intermediate,Coursera Project Network,Machine Learning
979,Interpreting Machine Learning datasets,,,Beginner,Coursera Project Network,Machine Learning
980,Machine Learning: Predict Poisonous Mushrooms using a Random Forest Model and the FFTrees Package in R,4.6,4.5,Intermediate,Coursera Project Network,Machine Learning
981,Art and Science of Machine Learning en Español,4.6,2.2,Intermediate,Google Cloud,Machine Learning
982,Launching into Machine Learning em Português Brasileiro,4.5,,Intermediate,Google Cloud,Machine Learning
983,"Smart Analytics, Machine Learning, and AI on GCP en Français",,,Intermediate,Google Cloud,Machine Learning
984,Art and Science of Machine Learning 日本語版,4.3,,Intermediate,Google Cloud,Machine Learning
985,"Crea un app de Machine Learning con Spark, Synapse Analytics",,,Advanced,Coursera Project Network,Machine Learning
986,Machine Learning con Pyspark aplicado al campo sanitario,,,Advanced,Coursera Project Network,Machine Learning
987,Introdução a Machine Learning em uma Competição do Kaggle,,,Beginner,Coursera Project Network,Machine Learning
988,Desplegando modelos de Machine Learning con Pycaret en Azure,,,Beginner,Coursera Project Network,Machine Learning
989,Aplicando privacidad en modelos de Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
990,Unsupervised Algorithms in Machine Learning,,,Intermediate,University of Colorado Boulder,Machine Learning
991,Bike Rental Sharing Demand Prediction with Machine Learning,,,Beginner,Coursera Project Network,Machine Learning
992,Machine Learning: Algorithms in the Real World,4.6,30.0,Intermediate,Alberta Machine Intelligence Institute,Machine Learning
993,Machine Learning with TensorFlow Google Cloud 日本語版,4.4,2.8,Intermediate,Google Cloud,Machine Learning
994,Machine Learning with TensorFlow on Google Cloud em Português Brasileiro,4.7,2.0,Intermediate,Google Cloud,Machine Learning
995,Machine Learning for Analytics MasterTrack™ Certificate,,,,University of Chicago,Machine Learning
996,AI and Machine Learning MasterTrack Certificate,,,,Arizona State University,Machine Learning
997,Master of Science in Machine Learning and Data Science,,,,Imperial College London,Machine Learning
998,Post Graduate Certificate in Data Science & Machine Learning,,,,IIT Roorkee,Machine Learning
999,IBM Data Engineering,4.6,500.0,Beginner,IBM,Machine Learning
1000,AI For Everyone,4.8,750.0,Beginner,DeepLearning.AI,Machine Learning
1001,TensorFlow: Advanced Techniques,4.8,27.0,Intermediate,DeepLearning.AI,Machine Learning
1002,Practical Data Science,4.5,16.0,Advanced,DeepLearning.AI,Machine Learning
1003,Introduction to Discrete Mathematics for Computer Science,4.5,160.0,Beginner,University of California San Diego,Machine Learning
1004,"Python for Data Science, AI & Development",4.6,380.0,Beginner,IBM,Machine Learning
1005,Big Data,4.5,340.0,Beginner,University of California San Diego,Machine Learning
1006,Computational Thinking for Problem Solving,4.7,75.0,Beginner,University of Pennsylvania,Machine Learning
