,course,rating,students,level,university,skills
317,Using Python to Access Web Data,4.8,550.0,Mixed,University of Michigan,Python
318,Introduction to Data Science in Python,4.5,660.0,Intermediate,University of Michigan,Python
319,Using Python to Interact with the Operating System,4.7,130.0,Beginner,Google,Python
320,Fundamentos de Ciencia de Datos con Python y SQL,4.3,4.6,Beginner,IBM,Python
321,Data Visualization with Python,4.5,150.0,Intermediate,IBM,Python
322,Introduction to Portfolio Construction and Analysis with Python,4.8,44.0,Mixed,EDHEC Business School,Python
323,Using Databases with Python,4.8,410.0,Mixed,University of Michigan,Python
324,Aprende a programar con Python,4.5,49.0,Beginner,Universidad Austral,Python
325,Foundations of Data Science: K-Means Clustering in Python,4.7,27.0,Beginner,University of London,Python
326,Understanding and Visualizing Data with Python,4.7,97.0,Beginner,University of Michigan,Python
327,用 Python 做商管程式設計（一）(Programming for Business Computing in Python (1)),4.9,27.0,Beginner,National Taiwan University,Python
328,Python for Genomic Data Science,4.3,46.0,Mixed,Johns Hopkins University,Python
329,Data Analysis Using Python,4.6,7.6,Beginner,University of Pennsylvania,Python
330,Python Project for Data Engineering,4.6,9.3,Intermediate,IBM,Python
331,"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.7,220.0,Mixed,University of Michigan,Python
332,Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,5.0,8.6,Mixed,University of Michigan,Python
333,"Python Functions, Files, and Dictionaries",4.8,85.0,Beginner,University of Michigan,Python
334,COVID19 Data Analysis Using Python,4.5,28.0,Intermediate,Coursera Project Network,Python
335,Create Your First Web App with Python and Flask,4.5,13.0,Intermediate,Coursera Project Network,Python
336,Inferential Statistical Analysis with Python,4.6,32.0,Intermediate,University of Michigan,Python
337,Create a Boggle Word Solver using recursion in Python,4.4,2.8,Intermediate,Coursera Project Network,Python
338,Practical Python for AI Coding 1,4.7,1.9,Beginner,Korea Advanced Institute of Science and Technology(KAIST),Python
339,Applied Machine Learning in Python,4.6,250.0,Intermediate,University of Michigan,Python
340,Introducción a la programación con Python,4.6,39.0,Beginner,Universidad Austral,Python
341,"Applied Plotting, Charting & Data Representation in Python",4.5,160.0,Intermediate,University of Michigan,Python
342,Data Collection and Processing with Python,4.7,62.0,Intermediate,University of Michigan,Python
343,Python Programming Essentials,4.8,75.0,Beginner,Rice University,Python
344,用Python玩转数据 Data Processing Using Python,4.7,84.0,Mixed,Nanjing University,Python
345,COVID19 Data Visualization Using Python,4.6,3.3,Intermediate,Coursera Project Network,Python
346,Game Theory with Python,4.3,6.6,Intermediate,Coursera Project Network,Python
347,Advanced Portfolio Construction and Analysis with Python,4.8,16.0,Intermediate,EDHEC Business School,Python
348,Robot Localization with Python and Particle Filters,4.4,,Advanced,Coursera Project Network,Python
349,Data Processing Using Python,4.1,56.0,Beginner,Nanjing University,Python
350,Python and Machine Learning for Asset Management,3.1,13.0,Intermediate,EDHEC Business School,Python
351,Build a Data Science Web App with Streamlit and Python,4.6,14.0,Intermediate,Coursera Project Network,Python
352,"Problem Solving, Python Programming, and Video Games",4.2,36.0,Beginner,University of Alberta,Python
353,An Introduction to Interactive Programming in Python (Part 1),4.8,200.0,Mixed,Rice University,Python
354,"Python Project: pillow, tesseract, and opencv",4.0,53.0,Intermediate,University of Michigan,Python
355,Python Data Representations,4.7,21.0,Beginner,Rice University,Python
356,Automating Real-World Tasks with Python,4.8,46.0,Beginner,Google,Python
357,Sentimental Analysis on COVID-19 Tweets using python,4.6,,Intermediate,Coursera Project Network,Python
358,Create Interactive Dashboards with Streamlit and Python,4.7,8.5,Intermediate,Coursera Project Network,Python
359,Create Your First Chatbot with Rasa and Python,4.5,17.0,Beginner,Coursera Project Network,Python
360,Build a Machine Learning Web App with Streamlit and Python,4.7,9.9,Intermediate,Coursera Project Network,Python
361,Python para Data Science y AI,4.8,2.1,Beginner,IBM,Python
362,Introduction to Python for Cybersecurity,4.4,6.1,Intermediate,Infosec,Python
363,Python Data Analysis,4.7,33.0,Beginner,Rice University,Python
364,Create an interactive fiction adventure game with Python,4.6,3.0,Beginner,Coursera Project Network,Python
365,Using SAS Viya REST APIs with Python and R,4.6,3.1,Mixed,SAS,Python
366,Python for Data Visualization: Matplotlib & Seaborn,4.7,,Beginner,Coursera Project Network,Python
367,Python for Finance: Beta and Capital Asset Pricing Model,4.6,,Beginner,Coursera Project Network,Python
368,"Concepts in Python: Loops, Functions and Returns",4.7,2.6,Beginner,Coursera Project Network,Python
369,Introduction to Customer Segmentation in Python,4.6,,Beginner,Coursera Project Network,Python
370,None,4.7,110.0,Mixed,"University of California, Irvine",Python
371,Advanced Python Scripting for Cybersecurity,4.1,,Beginner,Infosec,Python
372,用 Python 做商管程式設計（二）(Programming for Business Computing in Python (2)),4.6,7.9,Intermediate,National Taiwan University,Python
373,用 Python 做商管程式設計（三）(Programming for Business Computing in Python (3)),4.9,5.9,Mixed,National Taiwan University,Python
374,Logistic Regression with Python and Numpy,4.5,5.7,Intermediate,Coursera Project Network,Python
375,Introduction to Python Scripting for DevOps,4.3,2.5,Beginner,LearnQuest,Python
376,Linear Regression with NumPy and Python,4.4,16.0,Intermediate,Coursera Project Network,Python
377,Image Denoising Using AutoEncoders in Keras and Python,4.5,6.6,Intermediate,Coursera Project Network,Python
378,Create a Python Application using MySQL,4.5,5.0,Intermediate,Coursera Project Network,Python
379,Language Classification with Naive Bayes in Python,4.5,6.1,Intermediate,Coursera Project Network,Python
380,Create Your First Game with Python,4.5,12.0,Intermediate,Coursera Project Network,Python
381,Creating a Wordcloud using NLP and TF-IDF in Python,,,Beginner,Coursera Project Network,Python
382,Exception Handling in Python,4.7,2.0,Intermediate,Coursera Project Network,Python
383,Crime Zone Heatmaps with Python and Folium,,,Beginner,Coursera Project Network,Python
384,FIFA20 Data Exploration using Python,4.6,1.9,Beginner,Coursera Project Network,Python
385,Processing Data with Python,4.4,5.7,Intermediate,Coursera Project Network,Python
386,Introduction to Data Science and scikit-learn in Python,3.8,,Beginner,LearnQuest,Python
387,GUI programming: Create a Calculator in Python,4.8,,Intermediate,Coursera Project Network,Python
388,"Python Scripting: Dates, Classes and Collections",4.4,,Beginner,LearnQuest,Python
389,Clustering Geolocation Data Intelligently in Python,4.5,10.0,Intermediate,Coursera Project Network,Python
390,Basic Statistics in Python (ANOVA),4.4,,Beginner,Coursera Project Network,Python
391,Build a Bot in Python for Basic File and Interface Chores,,,Intermediate,Coursera Project Network,Python
392,Support Vector Machine Classification in Python,4.4,6.0,Intermediate,Coursera Project Network,Python
393,Version Control of a Python Project using Git,4.4,1.8,Intermediate,Coursera Project Network,Python
394,"Merge, Sort and Filter Data in Python Pandas",4.5,3.4,Intermediate,Coursera Project Network,Python
395,Determine Shortest Paths Between Routers Using Python,4.6,,Intermediate,Coursera Project Network,Python
396,Data Analysis in Python with pandas & matplotlib in Spyder,2.8,,Beginner,Codio,Python
397,"Reverse and complement nucleic acid sequences (DNA, RNA) using Python",4.4,,Beginner,Coursera Project Network,Python
398,Accounting Data Analytics with Python,4.1,8.6,Intermediate,University of Illinois at Urbana-Champaign,Python
399,Neural Network Visualizer Web App with Python,4.5,6.5,Intermediate,Coursera Project Network,Python
400,Python Data Structures,4.4,8.4,Intermediate,Coursera Project Network,Python
401,Class Creation in Object Oriented Python,4.3,2.7,Beginner,Coursera Project Network,Python
402,Data Visualization with Python,4.5,7.7,Intermediate,Coursera Project Network,Python
403,Basic Statistics in Python (Correlations and T-tests),4.3,,Beginner,Coursera Project Network,Python
404,Aprendiendo Python con estadística descriptiva,4.7,,Beginner,Coursera Project Network,Python
405,Creando simulaciones con python,,,Intermediate,Coursera Project Network,Python
406,Image Compression and Generation using Variational Autoencoders in Python,4.7,3.2,Intermediate,Coursera Project Network,Python
407,Estructuras de datos en Python,4.5,14.0,Beginner,Universidad Austral,Python
408,"Python Scripting: Files, Inheritance, and Databases",4.7,,Beginner,LearnQuest,Python
409,Create Python Linux Script to Generate a Disk Usage Report,4.5,4.4,Intermediate,Coursera Project Network,Python
410,Regex Python - Découvrir les Expressions Régulières,4.8,,Beginner,Coursera Project Network,Python
411,"Classification Trees in Python, From Start To Finish",4.6,9.0,Intermediate,Coursera Project Network,Python
412,Create a Memory Puzzle Game in Python Using Pygame,4.3,1.7,Intermediate,Coursera Project Network,Python
413,Big-O Time Complexity in Python Code,4.6,,Intermediate,Coursera Project Network,Python
414,Análisis de datos con Python,4.6,1.6,Beginner,IBM,Python
415,Python 101: Develop Your First Python Program,4.7,3.7,Beginner,Coursera Project Network,Python
416,Create Your First Python Program From UST,4.6,30.0,Beginner,Coursera Project Network,Python
417,An Introduction to Interactive Programming in Python (Part 2),4.9,47.0,Beginner,Rice University,Python
418,Object-Oriented Python: Inheritance and Encapsulation,4.3,2.1,Intermediate,Codio,Python
419,Programación Orientada a Objetos con Python,4.0,14.0,Beginner,Universidad Austral,Python
420,Manejo de bases de datos con Python,4.2,13.0,Beginner,Universidad Austral,Python
421,Compose and Program Music in Python using Earsketch,4.5,13.0,Beginner,Coursera Project Network,Python
422,Improve Your Python Code Using Amazon CodeGuru,4.6,2.1,Intermediate,Amazon Web Services,Python
423,Uso de Python para Acceder a Datos Web,,,Mixed,University of Michigan,Python
424,Python Basics: Create a Guessing Number Game from Scratch,4.6,3.5,Beginner,Coursera Project Network,Python
425,Python para a Ciência de Dados e IA,,,Beginner,IBM,Python
426,Python Basics: Selection and Iteration,4.6,2.8,Beginner,Codio,Python
427,Global Warming II: Create Your Own Models in Python,4.1,13.0,Mixed,The University of Chicago,Python
428,Python Database Connection with MariaDB From Infosys,4.7,2.2,Intermediate,Coursera Project Network,Python
429,"Python Object Basics: Functions, Recursion, and Objects",4.8,,Intermediate,Codio,Python
430,Database Operations in MariaDB Using Python From Infosys,4.6,1.8,Advanced,Coursera Project Network,Python
431,Use Python Regular Expressions to Process File Data,3.3,,Intermediate,Coursera Project Network,Python
432,"Python Basic Structures: Lists, Strings, and Files",4.4,,Beginner,Codio,Python
433,Python for Active Defense,4.4,,Intermediate,Infosec,Python
434,"Where, Why, and How of Lambda Functions in Python",,,Beginner,Coursera Project Network,Python
435,Python에서 데이터베이스 사용하기,,,Mixed,University of Michigan,Python
436,Statistical Analysis using Python Numpy,,,Intermediate,Coursera Project Network,Python
437,Python Dynamic HTML Web Server,4.5,6.0,Beginner,Coursera Project Network,Python
438,Python: обработка и анализ данных и ИИ,,,Beginner,IBM,Python
439,Python Scripting for DevOps,4.3,,Intermediate,Coursera Project Network,Python
440,Dice Game in Python,4.5,,Beginner,Coursera Project Network,Python
441,Работа с базами данных в Python,,,Mixed,University of Michigan,Python
442,Визуализация данных с помощью Python,,,Intermediate,IBM,Python
443,"Support Vector Machines in Python, From Start to Finish",4.6,4.6,Intermediate,Coursera Project Network,Python
444,Analyze Box Office Data with Plotly and Python,4.5,8.5,Beginner,Coursera Project Network,Python
445,Snake game in Python: use Pygame to build your game,,,Intermediate,Coursera Project Network,Python
446,Primeros pasos en Python,4.6,,Beginner,Coursera Project Network,Python
447,Aprendiendo Python con bases de datos,4.7,,Beginner,Coursera Project Network,Python
448,Create Beautiful Data Visualizations with Python and Altair,,,Intermediate,Coursera Project Network,Python
449,Implementing Hangman Game Using Basics of Python 3,4.5,,Beginner,Coursera Project Network,Python
450,Aprendiendo Python con álgebra lineal,4.6,,Beginner,Coursera Project Network,Python
451,Introduction to Search Techniques in Python: Binary Search,,,Beginner,Coursera Project Network,Python
452,Aprendiendo Python con circuitos digitales,4.8,,Beginner,Coursera Project Network,Python
453,Create a Connect Four Game in Python using Pygame,,,Intermediate,Coursera Project Network,Python
454,Creating a Word Jumble Game in Python Using Tkinter GUI,,,Beginner,Coursera Project Network,Python
455,Machine Learning with Python,4.7,250.0,Intermediate,IBM,Python
456,Statistics for Data Science with Python,4.6,12.0,Mixed,IBM,Python
457,Building Modern Python Applications on AWS,4.5,73.0,Intermediate,Amazon Web Services,Python
458,Análise de dados com Python,,,Beginner,IBM,Python
459,Data Science con Python e R,4.1,,Intermediate,Università di Napoli Federico II,Python
460,Introdução à Ciência da Computação com Python Parte 2,4.9,25.0,Beginner,Universidade de São Paulo,Python
461,Python Project for AI & Application Development,4.4,7.8,Intermediate,IBM,Python
462,"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python",4.7,16.0,Intermediate,Ludwig-Maximilians-Universität München (LMU),Python
463,Programación para todos (Introducción a Python),4.9,2.2,Mixed,University of Michigan,Python
464,Fitting Statistical Models to Data with Python,4.4,26.0,Intermediate,University of Michigan,Python
465,Computer Vision - Image Basics with OpenCV and Python,4.3,14.0,Beginner,Coursera Project Network,Python
466,Applied Text Mining in Python,4.2,120.0,Intermediate,University of Michigan,Python
467,Programação para todos (Conceitos básicos de Python),5.0,,Mixed,University of Michigan,Python
468,Python and Machine-Learning for Asset Management with Alternative Data Sets,4.4,11.0,Intermediate,EDHEC Business School,Python
469,Applied Social Network Analysis in Python,4.7,85.0,Intermediate,University of Michigan,Python
470,Python: Istruzioni per l’uso,4.1,,Beginner,Università di Napoli Federico II,Python
471,Use Python Unit Test to Demonstrate TDD,,,Intermediate,Coursera Project Network,Python
472,Create a Python Application using PyMongo and MongoDB Database,4.4,3.2,Intermediate,Coursera Project Network,Python
473,Image Processing with Python,4.3,12.0,Intermediate,Coursera Project Network,Python
